text,label
"Thông báo phải có nội dung sau đây: a) Tên, mã số doanh nghiệp, địa chỉ trụ sở chính; b) Đối với cổ đông là nhà đầu tư nước ngoài chuyển nhượng cổ phần: tên, địa chỉ trụ sở chính của cổ đông nước ngoài là tổ chức; họ, tên, quốc tịch, địa chỉ của cổ đông là cá nhân; số cổ phần, loại cổ phần và tỷ lệ sở hữu cổ phần hiện có của họ trong công ty; số cổ phần và loại cổ phần chuyển nhượng; c) Đối với cổ đông là nhà đầu tư nước ngoài nhận chuyển nhượng: tên, địa chỉ trụ sở chính của cổ đông nước ngoài là tổ chức; họ, tên, quốc tịch, địa chỉ của cổ đông là cá nhân; số cổ phần và loại cổ phần nhận chuyển nhượng; số cổ phần, loại cổ phần và tỷ lệ sở hữu cổ phần tương ứng của họ trong công ty; d) Họ, tên, chữ ký của người đại diện theo pháp luật của công ty. 4. Cơ quan đăng ký kinh doanh có trách nhiệm xem xét tính hợp lệ của hồ sơ và thực hiện thay đổi nội dung đăng ký doanh nghiệp trong thời hạn 03 ngày làm việc, kể từ ngày nhận được thông báo. Trường hợp từ chối bổ sung vào hồ sơ đăng ký doanh nghiệp thì thông báo bằng văn bản cho doanh nghiệp biết. Thông báo phải nêu rõ lý do; các yêu cầu sửa đổi, bổ sung (nếu có). 5. Đăng ký thay đổi nội dung đăng ký doanh nghiệp theo quyết định của Tòa án hoặc Trọng tài thực hiện theo trình tự, thủ tục sau đây: a) Người đề nghị đăng ký thay đổi nội dung đăng ký doanh nghiệp gửi Thông báo đăng ký thay đổi đến Cơ quan đăng ký kinh doanh có thẩm quyền trong thời hạn 10 ngày làm việc, kể từ ngày bản án hoặc quyết định có hiệu lực thi hành.",Luật Thương mại
"Không thực hiện được nghĩa vụ nhưng không do lỗi của các bên Trong hợp đồng song vụ, nếu một bên không thực hiện được nghĩa vụ mà các bên đều không có lỗi thì bên không thực hiện được nghĩa vụ không có quyền yêu cầu bên kia thực hiện nghĩa vụ đối với mình. Trường hợp một bên đã thực hiện được một phần nghĩa vụ thì có quyền yêu cầu bên kia thực hiện phần nghĩa vụ tương ứng đối với mình.",Luật Dân sự
Hòa giải trong tố tụng dân sự Tòa án có trách nhiệm tiến hành hòa giải và tạo điều kiện thuận lợi để các đương sự thỏa thuận với nhau về việc giải quyết vụ việc dân sự theo quy định của Bộ luật này.,Luật Dân sự
"Hội đồng định giá chỉ tiến hành định giá khi có mặt đầy đủ các thành viên của Hội đồng. Trường hợp cần thiết, đại diện Ủy ban nhân dân cấp xã nơi có tài sản định giá được mời chứng kiến việc định giá. Các đương sự được thông báo trước về thời gian, địa điểm tiến hành định giá, có quyền tham dự và phát biểu ý kiến về việc định giá. Quyền quyết định về giá đối với tài sản định giá thuộc Hội đồng định giá; b) Cơ quan tài chính và các cơ quan chuyên môn có liên quan có trách nhiệm cử người tham gia Hội đồng định giá và tạo điều kiện để họ làm nhiệm vụ. Người được cử làm thành viên Hội đồng định giá có trách nhiệm tham gia đầy đủ vào việc định giá. Trường hợp cơ quan tài chính, các cơ quan chuyên môn không cử người tham gia Hội đồng định giá thì Tòa án yêu cầu cơ quan quản lý có thẩm quyền trực tiếp chỉ đạo cơ quan tài chính, cơ quan chuyên môn thực hiện yêu cầu của Tòa án. Người được cử tham gia Hội đồng định giá không tham gia mà không có lý do chính đáng thì Tòa án yêu cầu lãnh đạo cơ quan đã cử người tham gia Hội đồng định giá xem xét trách nhiệm, cử người khác thay thế và thông báo cho Tòa án biết để tiếp tục tiến hành định giá; c) Việc định giá phải được lập thành biên bản, trong đó ghi rõ ý kiến của từng thành viên, của đương sự nếu họ tham dự. Quyết định của Hội đồng định giá phải được quá nửa tổng số thành viên biểu quyết tán thành. Các thành viên Hội đồng định giá, đương sự, người chứng kiến ký tên vào biên bản. 5. Việc định giá lại tài sản được thực hiện trong trường hợp có căn cứ cho rằng kết quả định giá lần đầu không chính xác hoặc không phù hợp với giá thị trường nơi có tài sản định giá tại thời điểm giải quyết vụ án hành chính.",Luật Dân sự
"Sự tham dự của người chứng kiến Người chứng kiến được triệu tập để chứng kiến hoạt động điều tra trong các trường hợp do Bộ luật này quy định. Người chứng kiến có trách nhiệm xác nhận nội dung, kết quả công việc mà người có thẩm quyền tiến hành tố tụng đã tiến hành trong khi mình có mặt và có thể nêu ý kiến cá nhân. Ý kiến này được ghi vào biên bản.",Luật Hình sự
"Đất khu công nghiệp, khu chế xuất, cụm công nghiệp, làng nghề 1. Việc sử dụng đất xây dựng khu công nghiệp, khu chế xuất, cụm công nghiệp, làng nghề phải phù hợp với quy hoạch, kế hoạch sử dụng đất, quy hoạch chi tiết xây dựng đã được cơ quan nhà nước có thẩm quyền phê duyệt. Khi quy hoạch, thành lập khu công nghiệp, khu chế xuất phải đồng thời lập quy hoạch, xây dựng khu nhà ở, công trình công cộng nằm ngoài khu công nghiệp, khu chế xuất phục vụ đời sống người lao động làm việc trong khu công nghiệp, khu chế xuất. 2. Nhà nước cho thuê đất đối với tổ chức kinh tế, người Việt Nam định cư ở nước ngoài, doanh nghiệp có vốn đầu tư nước ngoài để đầu tư xây dựng kinh doanh kết cấu hạ tầng khu công nghiệp, cụm công nghiệp, khu chế xuất. Đối với phần diện tích thuê đất trả tiền thuê đất hàng năm thì người được Nhà nước cho thuê đất có quyền cho thuê lại đất với hình thức trả tiền thuê đất hàng năm; đối với phần diện tích thuê đất trả tiền thuê đất một lần cho cả thời gian thuê thì người được Nhà nước cho thuê đất có quyền cho thuê lại đất với hình thức trả tiền thuê đất một lần cho cả thời gian thuê hoặc trả tiền thuê đất hàng năm. Nhà đầu tư được miễn tiền thuê đất đối với diện tích đất xây dựng kết cấu hạ tầng sử dụng chung trong khu công nghiệp, cụm công nghiệp, khu chế xuất.",Luật Lao động
"Thời điểm chịu rủi ro 1. Bên bán chịu rủi ro đối với tài sản trước khi tài sản được giao cho bên mua, bên mua chịu rủi ro đối với tài sản kể từ thời điểm nhận tài sản, trừ trường hợp có thỏa thuận khác hoặc luật có quy định khác. 2. Đối với hợp đồng mua bán tài sản mà pháp luật quy định tài sản đó phải đăng ký quyền sở hữu thì bên bán chịu rủi ro cho đến khi hoàn thành thủ tục đăng ký, bên mua chịu rủi ro kể từ thời điểm hoàn thành thủ tục đăng ký, trừ trường hợp có thỏa thuận khác.",Luật Dân sự
"Hiệu lực Giấy chứng nhận đăng ký quyền tác giả, Giấy chứng nhận đăng ký quyền liên quan 1. Giấy chứng nhận đăng ký quyền tác giả, Giấy chứng nhận đăng ký quyền liên quan có hiệu lực trên toàn lãnh thổ Việt Nam. 2. Giấy chứng nhận đăng ký quyền tác giả, Giấy chứng nhận đăng ký quyền liên quan do cơ quan quản lý nhà nước về quyền tác giả, quyền liên quan cấp trước ngày Luật này có hiệu lực tiếp tục được duy trì hiệu lực.",Luật Khác
"Kiểm soát viên 1. Chủ sở hữu công ty bổ nhiệm một đến ba Kiểm soát viên với nhiệm kỳ không quá ba năm. Kiểm soát viên chịu trách nhiệm trước pháp luật và chủ sở hữu công ty về việc thực hiện các quyền và nhiệm vụ của mình. 2. Kiểm soát viên có các nhiệm vụ sau đây: a) Kiểm tra tính hợp pháp, trung thực, cẩn trọng của Hội đồng thành viên, Chủ tịch công ty và Giám đốc hoặc Tổng giám đốc trong tổ chức thực hiện quyền chủ sở hữu, trong quản lý điều hành công việc kinh doanh của công ty; b) Thẩm định báo cáo tài chính, báo cáo tình hình kinh doanh, báo cáo đánh giá công tác quản lý và các báo cáo khác trước khi trình chủ sở hữu công ty hoặc cơ quan nhà nước có liên quan; trình chủ sở hữu công ty báo cáo thẩm định; c) Kiến nghị chủ sở hữu công ty các giải pháp sửa đổi, bổ sung, cơ cấu tổ chức quản lý, điều hành công việc kinh doanh của công ty; d) Các nhiệm vụ khác quy định tại Điều lệ công ty hoặc theo yêu cầu, quyết định của chủ sở hữu công ty. 3. Kiểm soát viên có quyền xem xét bất kỳ hồ sơ, tài liệu nào của công ty tại trụ sở chính hoặc chi nhánh, văn phòng đại diện của công ty. Thành viên Hội đồng thành viên, Chủ tịch công ty, Giám đốc hoặc Tổng giám đốc và người quản lý khác có nghĩa vụ cung cấp đầy đủ, kịp thời các thông tin về thực hiện quyền chủ sở hữu, về quản lý, điều hành và hoạt động kinh doanh của công ty theo yêu cầu của Kiểm soát viên.",Luật Thương mại
"Thủ tục và thẩm quyền xem xét lại quyết định của Hội đồng Thẩm phán Toà án nhân dân tối cao 1. Chánh án Toà án nhân dân tối cao có trách nhiệm tổ chức việc nghiên cứu hồ sơ vụ án, xác minh, thu thập tài liệu, chứng cứ, báo cáo Hội đồng Thẩm phán Toà án nhân dân tối cao xem xét lại quyết định của Hội đồng Thẩm phán Toà án nhân dân tối cao trong thời hạn 04 tháng, kể từ ngày nhận được yêu cầu của Ủy ban thường vụ Quốc hội quy định tại khoản 2 Điều 239 hoặc kể từ ngày có quyết định của Hội đồng Thẩm phán Toà án nhân dân tối cao quy định tại khoản 3 Điều 239 của Luật này. 2. Phiên họp Hội đồng Thẩm phán Toà án nhân dân tối cao phải có sự tham dự của Viện trưởng Viện kiểm sát nhân dân tối cao. Trường hợp xét thấy cần thiết, Toà án nhân dân tối cao có thể mời cá nhân, cơ quan, tổ chức có liên quan đến tham dự phiên họp.",Luật Hành chính
